,Unnamed: 0,split_id,precision macro average,precision weighted average,recall macro average,recall weighted average,accuracy,F1 macro average,F1 weighted average,CM,F1_concurrency,recall_concurrency,precision_concurrency,F1_memory,recall_memory,precision_memory,F1_other,recall_other,precision_other,F1_semantic,recall_semantic,precision_semantic,params,classifier,projects
0,0,0,0.7273524720893142,0.7241949166921172,0.6915760869565217,0.6914893617021277,0.6914893617021277,0.6895368578986851,0.6878584707767087,"[[18, 0, 2, 3], [3, 14, 3, 3], [0, 0, 22, 2], [1, 1, 11, 11]]",0.8,0.782608695652174,0.8181818181818182,0.7368421052631579,0.6086956521739131,0.9333333333333332,0.7096774193548387,0.9166666666666666,0.5789473684210527,0.5116279069767442,0.4583333333333333,0.5789473684210527,{},Ens. 1,elk_exist_pinpoint_pmd_redisson_spring-boot_spring-session
0,0,0,0.8095238095238095,0.8102836879432624,0.7980072463768116,0.7978723404255319,0.7978723404255319,0.8007130124777184,0.801052451928547,"[[19, 1, 1, 2], [1, 18, 0, 5], [0, 1, 20, 3], [1, 1, 3, 18]]",0.8636363636363636,0.8260869565217391,0.9047619047619048,0.7999999999999999,0.75,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7058823529411765,0.782608695652174,0.6428571428571429,{},Ens. 2,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
0,0,0,0.6887019230769231,0.6905906593406593,0.6429166666666666,0.6428571428571429,0.6428571428571429,0.6473819163292848,0.6479407309482498,"[[19, 0, 3, 2], [4, 14, 2, 5], [0, 0, 18, 7], [3, 0, 9, 12]]",0.76,0.7916666666666666,0.7307692307692307,0.717948717948718,0.56,1.0,0.631578947368421,0.72,0.5625,0.48,0.5,0.4615384615384615,{},Ens. 5,MapDB_joda-time_n4js_pinpoint_pulsar_realm-java_redisson_spring-boot
0,0,0,0.7715121136173767,0.7734898470666464,0.7370833333333334,0.7346938775510204,0.7346938775510204,0.7368457398367667,0.7365620252062964,"[[21, 0, 1, 2], [5, 17, 3, 0], [1, 0, 20, 3], [0, 0, 11, 14]]",0.823529411764706,0.875,0.7777777777777778,0.8095238095238095,0.68,1.0,0.6779661016949152,0.8333333333333334,0.5714285714285714,0.6363636363636364,0.56,0.7368421052631579,{},Ens. 2,OpenRefine_buck_che_junit5_pinpoint_realm-java_redisson_spring-boot_spring-framework
0,0,0,0.7620837017388741,0.759495840776629,0.7354166666666667,0.7346938775510204,0.7346938775510204,0.7386710239651416,0.7371793161709129,"[[21, 0, 1, 2], [3, 16, 2, 3], [1, 0, 19, 5], [2, 0, 7, 16]]",0.823529411764706,0.875,0.7777777777777778,0.8,0.6666666666666666,1.0,0.7037037037037037,0.76,0.6551724137931034,0.6274509803921569,0.64,0.6153846153846154,{},Ens. 2,ExoPlayer_druid_junit5_pact-jvm_pinpoint_redisson_speedment_spring-boot
0,0,0,0.7139610389610389,0.7117460317460318,0.7124505928853755,0.7111111111111111,0.7111111111111111,0.7102853826520038,0.7084648846618751,"[[16, 1, 2, 3], [1, 18, 1, 2], [0, 0, 19, 4], [5, 1, 6, 11]]",0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8571428571428572,0.8181818181818182,0.9,0.7450980392156864,0.8260869565217391,0.6785714285714286,0.5116279069767442,0.4782608695652174,0.55,{},Ens. 2,BroadleafCommerce_ExoPlayer_ceylon-ide-eclipse_joda-time_mapsforge_n4js_redisson_spring-framework_spring-session
0,0,0,0.7623429541595925,0.7636815695151857,0.7327075098814229,0.7333333333333333,0.7333333333333333,0.732579553305798,0.733302390176239,"[[18, 0, 3, 1], [3, 15, 2, 3], [1, 0, 20, 2], [3, 0, 6, 13]]",0.7659574468085107,0.8181818181818182,0.72,0.7894736842105263,0.6521739130434783,1.0,0.7407407407407407,0.8695652173913043,0.6451612903225806,0.6341463414634148,0.5909090909090909,0.6842105263157895,{},Ens. 2,heckstyle_hazelcast_karate_n4js_redisson_requery_spring-session
0,0,0,0.7974308300395256,0.7987703785576126,0.7875905797101449,0.7872340425531915,0.7872340425531915,0.7895140664961637,0.7900146922783915,"[[19, 1, 1, 2], [2, 18, 0, 4], [0, 1, 19, 4], [2, 1, 2, 18]]",0.8260869565217391,0.8260869565217391,0.8260869565217391,0.7999999999999999,0.75,0.8571428571428571,0.8260869565217391,0.7916666666666666,0.8636363636363636,0.7058823529411765,0.782608695652174,0.6428571428571429,{},Ens. 1,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
0,0,0,0.7061298076923077,0.7093799058084773,0.6729166666666666,0.673469387755102,0.673469387755102,0.6760393181662909,0.6778097998781395,"[[19, 0, 2, 4], [2, 16, 3, 4], [1, 0, 19, 4], [4, 0, 8, 12]]",0.7450980392156863,0.76,0.7307692307692307,0.7804878048780487,0.64,1.0,0.6785714285714286,0.7916666666666666,0.59375,0.5,0.5,0.5,{},Ens. 2,ExoPlayer_exist_pinpoint_redisson_spring-boot_spring-session
0,0,0,0.7439393939393939,0.7455936920222634,0.7166666666666667,0.7142857142857143,0.7142857142857143,0.7154151404151404,0.7149709700730109,"[[21, 0, 1, 2], [4, 17, 3, 1], [1, 0, 19, 4], [2, 0, 10, 13]]",0.8076923076923077,0.875,0.75,0.8095238095238095,0.68,1.0,0.6666666666666667,0.7916666666666666,0.5757575757575758,0.5777777777777778,0.52,0.65,{},Ens. 5,OpenRefine_buck_che_junit5_pinpoint_realm-java_redisson_spring-boot_spring-framework
0,0,0,0.8175000000000001,0.8187777777777777,0.8122529644268774,0.8111111111111111,0.8111111111111111,0.8112320633349828,0.8112925394469185,"[[20, 1, 1, 0], [3, 18, 0, 2], [0, 1, 17, 5], [2, 0, 2, 18]]",0.8510638297872342,0.9090909090909092,0.8,0.8372093023255814,0.782608695652174,0.9,0.7906976744186046,0.7391304347826086,0.85,0.7659574468085107,0.8181818181818182,0.72,{},Ens. 2,eylon-ide-eclipse_checkstyle_closure-compiler_hazelcast_idea-gitignore_reactor-core_redisson_spring-security
0,0,0,0.7231071964017991,0.7250458104281192,0.6887351778656127,0.6888888888888889,0.6888888888888889,0.691251619512489,0.6919911885129276,"[[18, 0, 1, 3], [3, 14, 3, 3], [0, 0, 18, 5], [3, 0, 7, 12]]",0.7826086956521738,0.8181818181818182,0.75,0.7567567567567568,0.6086956521739131,1.0,0.6923076923076923,0.782608695652174,0.6206896551724138,0.5333333333333332,0.5454545454545454,0.5217391304347826,{},Ens. 5,android_eclipse.jdt.ls_guava_junit5_reactor-core_redisson_simplenote-android_spring-boot
0,0,0,0.6919634074365532,0.6937480677889885,0.6525,0.6530612244897959,0.6530612244897959,0.655538225748287,0.6563850762086298,"[[19, 0, 3, 2], [4, 15, 2, 4], [0, 0, 19, 6], [3, 0, 10, 11]]",0.76,0.7916666666666666,0.7307692307692307,0.7499999999999999,0.6,1.0,0.6440677966101696,0.76,0.5588235294117647,0.4680851063829787,0.4583333333333333,0.4782608695652174,{},Ens. 1,MapDB_joda-time_n4js_pinpoint_pulsar_realm-java_redisson_spring-boot
0,0,0,0.757808014354067,0.7590248755004395,0.74375,0.7448979591836735,0.7448979591836735,0.7435793747496918,0.7446299144766698,"[[19, 1, 1, 3], [3, 18, 2, 2], [0, 0, 22, 3], [3, 0, 7, 14]]",0.7755102040816326,0.7916666666666666,0.76,0.8181818181818181,0.72,0.9473684210526316,0.7719298245614036,0.88,0.6875,0.6086956521739131,0.5833333333333334,0.6363636363636364,{},Ens. 1,ExoPlayer_hono_junit5_pinpoint_redisson_spring-boot
0,0,0,0.6870474137931035,0.6875651340996168,0.6763833992094862,0.6777777777777778,0.6777777777777778,0.67407304276754,0.6750546833595871,"[[16, 5, 1, 0], [3, 18, 0, 2], [0, 4, 16, 3], [6, 2, 3, 11]]",0.6808510638297872,0.7272727272727273,0.64,0.6923076923076923,0.782608695652174,0.6206896551724138,0.7441860465116279,0.6956521739130435,0.8,0.5789473684210527,0.5,0.6875,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,ylon-ide-eclipse_checkstyle_closure-compiler_hazelcast_idea-gitignore_reactor-core_redisson_spring-security
1,0,0,0.6410829307568439,0.6429477545178028,0.633399209486166,0.6333333333333333,0.6333333333333333,0.6338079417813637,0.6347104009562481,"[[16, 3, 1, 2], [6, 14, 0, 3], [0, 2, 15, 6], [5, 1, 4, 12]]",0.6530612244897959,0.7272727272727273,0.5925925925925926,0.6511627906976744,0.6086956521739131,0.7,0.6976744186046512,0.6521739130434783,0.75,0.5333333333333332,0.5454545454545454,0.5217391304347826,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",SVM,ylon-ide-eclipse_checkstyle_closure-compiler_hazelcast_idea-gitignore_reactor-core_redisson_spring-security
2,0,0,0.651951871657754,0.6528235294117647,0.633893280632411,0.6333333333333333,0.6333333333333333,0.6373677614179134,0.6374330583297149,"[[17, 2, 2, 1], [3, 15, 3, 2], [3, 0, 13, 7], [2, 0, 8, 12]]",0.7234042553191491,0.7727272727272727,0.68,0.75,0.6521739130434783,0.8823529411764706,0.5306122448979592,0.5652173913043478,0.5,0.5454545454545454,0.5454545454545454,0.5454545454545454,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,ylon-ide-eclipse_checkstyle_closure-compiler_hazelcast_idea-gitignore_reactor-core_redisson_spring-security
3,0,0,0.6698005164084624,0.6718913691302497,0.6561264822134387,0.6555555555555556,0.6555555555555556,0.6562614230793471,0.657017849765061,"[[17, 3, 1, 1], [7, 14, 0, 2], [1, 0, 15, 7], [4, 1, 4, 13]]",0.6666666666666667,0.7727272727272727,0.5862068965517241,0.6829268292682927,0.6086956521739131,0.7777777777777778,0.6976744186046512,0.6521739130434783,0.75,0.5777777777777778,0.5909090909090909,0.5652173913043478,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",LRC,ylon-ide-eclipse_checkstyle_closure-compiler_hazelcast_idea-gitignore_reactor-core_redisson_spring-security
0,0,0,0.6909790843214757,0.691428916827853,0.6784420289855072,0.6808510638297872,0.6808510638297872,0.6751598896907822,0.6765858822677558,"[[15, 6, 2, 0], [2, 20, 0, 2], [0, 3, 18, 3], [6, 4, 2, 11]]",0.6521739130434783,0.6521739130434783,0.6521739130434783,0.7017543859649124,0.8333333333333334,0.6060606060606061,0.7826086956521738,0.75,0.8181818181818182,0.5641025641025642,0.4782608695652174,0.6875,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
1,0,0,0.6816123188405797,0.6829710144927537,0.6798007246376812,0.6808510638297872,0.6808510638297872,0.6805523435090965,0.6817564508827524,"[[15, 3, 2, 3], [4, 17, 0, 3], [0, 2, 18, 4], [4, 2, 3, 14]]",0.6521739130434783,0.6521739130434783,0.6521739130434783,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7659574468085107,0.75,0.782608695652174,0.5957446808510638,0.6086956521739131,0.5833333333333334,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",SVM,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
2,0,0,0.6663843402973838,0.6668969328543797,0.6589673913043478,0.6595744680851063,0.6595744680851063,0.6608509847640281,0.6613747954173486,"[[17, 1, 2, 3], [3, 17, 3, 1], [2, 0, 16, 6], [1, 3, 7, 12]]",0.7391304347826085,0.7391304347826086,0.7391304347826086,0.7555555555555556,0.7083333333333334,0.8095238095238095,0.6153846153846153,0.6666666666666666,0.5714285714285714,0.5333333333333332,0.5217391304347826,0.5454545454545454,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
3,0,0,0.7376722009874184,0.7390109890109889,0.733695652173913,0.7340425531914894,0.7340425531914894,0.7341879867889184,0.7350267766681141,"[[17, 3, 2, 1], [5, 17, 0, 2], [1, 0, 19, 4], [3, 1, 3, 16]]",0.693877551020408,0.7391304347826086,0.6538461538461539,0.7555555555555556,0.7083333333333334,0.8095238095238095,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",LRC,ExoPlayer_checkstyle_hazelcast_jadx_mybatis-3_redisson_spring-security
0,0,0,0.6718405905905905,0.6716154930440644,0.6645833333333333,0.6632653061224489,0.6632653061224489,0.637812302340291,0.6364481276381521,"[[15, 5, 2, 2], [1, 23, 0, 1], [2, 2, 20, 0], [6, 7, 5, 7]]",0.625,0.625,0.625,0.7419354838709677,0.92,0.6216216216216216,0.7843137254901961,0.8333333333333334,0.7407407407407407,0.4,0.28,0.7,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,lasticsearch_karate_n4js_redisson_spring-session
1,0,0,0.7227443609022556,0.7245153700577974,0.70625,0.7040816326530612,0.7040816326530612,0.6945418419822347,0.6943426739559778,"[[16, 0, 4, 4], [2, 20, 2, 1], [1, 0, 23, 0], [5, 1, 9, 10]]",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8695652173913043,0.8,0.9523809523809524,0.7419354838709677,0.9583333333333334,0.6052631578947368,0.5,0.4,0.6666666666666666,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",SVM,lasticsearch_karate_n4js_redisson_spring-session
2,0,0,0.6390575585072739,0.6407214498702707,0.6141666666666666,0.6122448979591837,0.6122448979591837,0.6135401635401636,0.6133286214918868,"[[17, 0, 2, 5], [5, 16, 3, 1], [3, 0, 17, 4], [6, 1, 8, 10]]",0.6181818181818182,0.7083333333333334,0.5483870967741935,0.7619047619047621,0.64,0.9411764705882352,0.6296296296296297,0.7083333333333334,0.5666666666666667,0.4444444444444445,0.4,0.5,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,lasticsearch_karate_n4js_redisson_spring-session
3,0,0,0.6959425265346318,0.6972471366268359,0.6866666666666666,0.6836734693877551,0.6836734693877551,0.6718543491694231,0.6710056088881701,"[[16, 1, 3, 4], [3, 17, 3, 2], [0, 0, 24, 0], [7, 1, 7, 10]]",0.64,0.6666666666666666,0.6153846153846154,0.7727272727272727,0.68,0.8947368421052632,0.7868852459016393,1.0,0.6486486486486487,0.4878048780487805,0.4,0.625,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",LRC,lasticsearch_karate_n4js_redisson_spring-session
0,0,0,0.7386424731182795,0.7378345280764635,0.7198616600790514,0.7222222222222222,0.7222222222222222,0.7187871762339848,0.719616509451025,"[[15, 5, 2, 0], [2, 19, 0, 2], [0, 3, 19, 1], [3, 4, 3, 12]]",0.7142857142857143,0.6818181818181818,0.75,0.7037037037037037,0.8260869565217391,0.6129032258064516,0.8085106382978724,0.8260869565217391,0.7916666666666666,0.6486486486486486,0.5454545454545454,0.8,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": false, ""vect__stop_words"": ""english""}",MNB,heckstyle_hazelcast_karate_n4js_redisson_requery_spring-session
1,0,0,0.7320910973084886,0.7331769036116861,0.7322134387351777,0.7333333333333333,0.7333333333333333,0.7312367864693445,0.7323271474434264,"[[15, 2, 2, 3], [4, 16, 1, 2], [1, 1, 20, 1], [3, 2, 2, 15]]",0.6666666666666666,0.6818181818181818,0.6521739130434783,0.7272727272727272,0.6956521739130435,0.7619047619047619,0.8333333333333333,0.8695652173913043,0.8,0.6976744186046512,0.6818181818181818,0.7142857142857143,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",SVM,heckstyle_hazelcast_karate_n4js_redisson_requery_spring-session
2,0,0,0.7841533466533466,0.7859584859584859,0.7564229249011858,0.7555555555555555,0.7555555555555555,0.7548849220277791,0.7551348899920327,"[[19, 0, 1, 2], [4, 14, 2, 3], [3, 0, 19, 1], [2, 0, 4, 16]]",0.76,0.8636363636363636,0.6785714285714286,0.7567567567567568,0.6086956521739131,1.0,0.7755102040816326,0.8260869565217391,0.7307692307692307,0.7272727272727273,0.7272727272727273,0.7272727272727273,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,heckstyle_hazelcast_karate_n4js_redisson_requery_spring-session
3,0,0,0.779714538335228,0.7816793678862644,0.7559288537549407,0.7555555555555555,0.7555555555555555,0.752478489824591,0.7530883629378841,"[[18, 0, 2, 2], [6, 13, 1, 3], [2, 0, 21, 0], [3, 1, 2, 16]]",0.7058823529411765,0.8181818181818182,0.6206896551724138,0.7027027027027025,0.5652173913043478,0.9285714285714286,0.8571428571428572,0.9130434782608696,0.8076923076923077,0.7441860465116279,0.7272727272727273,0.7619047619047619,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",LRC,heckstyle_hazelcast_karate_n4js_redisson_requery_spring-session
0,0,0,0.6369557645419714,0.6363516389953171,0.6413043478260868,0.6444444444444445,0.6444444444444445,0.6165338009525472,0.6180644641082863,"[[17, 3, 1, 1], [1, 19, 2, 1], [1, 3, 17, 2], [3, 5, 9, 5]]",0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7169811320754716,0.8260869565217391,0.6333333333333333,0.6538461538461539,0.7391304347826086,0.5862068965517241,0.3225806451612903,0.2272727272727272,0.5555555555555556,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,droid_eclipse.jdt.ls_guava_junit5_reactor-core_redisson_simplenote-android_spring-boot
1,0,0,0.6236916264090178,0.6253050635176239,0.6205533596837944,0.6222222222222222,0.6222222222222222,0.6198560354374307,0.6214613018333949,"[[15, 2, 1, 4], [3, 16, 2, 2], [2, 0, 16, 5], [3, 2, 8, 9]]",0.6666666666666666,0.6818181818181818,0.6521739130434783,0.7441860465116279,0.6956521739130435,0.8,0.6399999999999999,0.6956521739130435,0.5925925925925926,0.4285714285714286,0.4090909090909091,0.45,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",SVM,droid_eclipse.jdt.ls_guava_junit5_reactor-core_redisson_simplenote-android_spring-boot
2,0,0,0.6516666666666666,0.6534814814814814,0.6101778656126482,0.6111111111111112,0.6111111111111112,0.6188418658046159,0.6199855542330558,"[[14, 1, 1, 6], [3, 14, 4, 2], [1, 0, 16, 6], [2, 0, 9, 11]]",0.6666666666666666,0.6363636363636364,0.7,0.7368421052631579,0.6086956521739131,0.9333333333333332,0.6037735849056605,0.6956521739130435,0.5333333333333333,0.4680851063829787,0.5,0.44,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,droid_eclipse.jdt.ls_guava_junit5_reactor-core_redisson_simplenote-android_spring-boot
3,0,0,0.6862745098039216,0.686523498288204,0.6650197628458498,0.6666666666666666,0.6666666666666666,0.6616654329364834,0.6624023696758259,"[[16, 2, 1, 3], [3, 14, 4, 2], [1, 0, 20, 2], [1, 1, 10, 10]]",0.7441860465116279,0.7272727272727273,0.7619047619047619,0.7,0.6086956521739131,0.8235294117647058,0.689655172413793,0.8695652173913043,0.5714285714285714,0.5128205128205129,0.4545454545454545,0.5882352941176471,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",LRC,droid_eclipse.jdt.ls_guava_junit5_reactor-core_redisson_simplenote-android_spring-boot
0,0,0,0.6466900035448423,0.6482539843303503,0.6704166666666667,0.673469387755102,0.673469387755102,0.6473518201459378,0.6497968210153083,"[[19, 3, 0, 2], [3, 21, 0, 1], [0, 1, 20, 4], [6, 6, 6, 6]]",0.7307692307692307,0.7916666666666666,0.6785714285714286,0.75,0.84,0.6774193548387096,0.7843137254901961,0.8,0.7692307692307693,0.3243243243243243,0.25,0.4615384615384615,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,lasticsearch_graphhopper_karate_realm-java_redisson_spring-security
1,0,0,0.6994155844155844,0.7008322289954944,0.70125,0.7040816326530612,0.7040816326530612,0.68997684180055,0.6920629997548303,"[[19, 0, 1, 4], [3, 20, 1, 1], [0, 0, 22, 3], [3, 2, 11, 8]]",0.7755102040816326,0.7916666666666666,0.76,0.8510638297872342,0.8,0.9090909090909092,0.7333333333333334,0.88,0.6285714285714286,0.4,0.3333333333333333,0.5,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",SVM,lasticsearch_graphhopper_karate_realm-java_redisson_spring-security
2,0,0,0.6835585585585585,0.6856039713182571,0.6508333333333333,0.6530612244897959,0.6530612244897959,0.6520388213936602,0.6539047961036112,"[[16, 0, 3, 5], [3, 17, 4, 1], [0, 0, 21, 4], [5, 0, 9, 10]]",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.68,1.0,0.6774193548387097,0.84,0.5675675675675675,0.4545454545454545,0.4166666666666667,0.5,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,lasticsearch_graphhopper_karate_realm-java_redisson_spring-security
3,0,0,0.7070751633986928,0.7083480058690143,0.7016666666666667,0.7040816326530612,0.7040816326530612,0.6921582387453181,0.6938907069408805,"[[19, 0, 1, 4], [3, 18, 2, 2], [0, 0, 23, 2], [3, 2, 10, 9]]",0.7755102040816326,0.7916666666666666,0.76,0.7999999999999999,0.72,0.9,0.7540983606557377,0.92,0.6388888888888888,0.4390243902439025,0.375,0.5294117647058824,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",LRC,lasticsearch_graphhopper_karate_realm-java_redisson_spring-security
0,0,0,0.6497655222975023,0.6508086987786654,0.6417984189723319,0.6444444444444445,0.6444444444444445,0.6151104660538623,0.6175287140067014,"[[17, 3, 1, 2], [2, 18, 2, 0], [1, 3, 18, 1], [2, 7, 8, 5]]",0.7555555555555555,0.7391304347826086,0.7727272727272727,0.679245283018868,0.8181818181818182,0.5806451612903226,0.6923076923076923,0.782608695652174,0.6206896551724138,0.3333333333333333,0.2272727272727272,0.625,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",MNB,graphhopper_junit5_pinpoint_reactor-core_redisson_spring-boot
1,0,0,0.6018518518518519,0.6016460905349794,0.5978260869565218,0.6,0.6,0.595,0.596,"[[18, 1, 1, 3], [4, 14, 3, 1], [3, 0, 14, 6], [2, 3, 9, 8]]",0.72,0.782608695652174,0.6666666666666666,0.7000000000000001,0.6363636363636364,0.7777777777777778,0.5599999999999999,0.6086956521739131,0.5185185185185185,0.3999999999999999,0.3636363636363636,0.4444444444444444,"{""artifactspred__replacement_strategy"": ""no_replacements"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": false, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",SVM,graphhopper_junit5_pinpoint_reactor-core_redisson_spring-boot
2,0,0,0.6775588768115941,0.6761342592592593,0.642786561264822,0.6444444444444445,0.6444444444444445,0.6486000681652855,0.6487848887848888,"[[16, 1, 2, 4], [3, 14, 4, 1], [2, 0, 17, 4], [2, 0, 9, 11]]",0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7567567567567568,0.6363636363636364,0.9333333333333332,0.6181818181818182,0.7391304347826086,0.53125,0.5238095238095238,0.5,0.55,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": true, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",RFC,graphhopper_junit5_pinpoint_reactor-core_redisson_spring-boot
3,0,0,0.6631550802139037,0.6628156070509011,0.6521739130434783,0.6555555555555556,0.6555555555555556,0.6447381447381447,0.6462836462836463,"[[18, 1, 1, 3], [4, 14, 3, 1], [1, 0, 19, 3], [2, 2, 10, 8]]",0.7499999999999999,0.782608695652174,0.72,0.717948717948718,0.6363636363636364,0.8235294117647058,0.6785714285714286,0.8260869565217391,0.5757575757575758,0.4324324324324324,0.3636363636363636,0.5333333333333333,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": ""english""}",LRC,graphhopper_junit5_pinpoint_reactor-core_redisson_spring-boot
0,0,0,0.6870046082949309,0.6873251408090119,0.6907114624505929,0.6888888888888889,0.6888888888888889,0.6748842002379738,0.6740884752677205,"[[14, 5, 1, 2], [1, 20, 0, 1], [1, 1, 19, 2], [4, 5, 5, 9]]",0.6666666666666666,0.6363636363636364,0.7,0.7547169811320754,0.9090909090909092,0.6451612903225806,0.7916666666666667,0.8260869565217391,0.76,0.4864864864864865,0.391304347826087,0.6428571428571429,"{""artifactspred__replacement_strategy"": ""keep_exception_names"", ""decamelcase__decamlecase"": false, ""tfidf__use_idf"": true, ""vect__stemming"": true, ""vect__stop_words"": null}",MNB,BroadleafCommerce_ExoPlayer_ceylon-ide-eclipse_joda-time_mapsforge_n4js_redisson_spring-framework_spring-session
